tr,eu5,imm7,ref2,ref3,ref4,country,germany,name,male,age,edu,income,unemployed,lrscale
0,0.7,0.7,0.75,0.75,0.75,0,,Belgium,1,70,1,1,0,2
1,0.3,0.4,0.5,0.5,0,0,,Belgium,0,43,6,7,0,5
0,0.9,0.2,0.25,0.5,0.25,0,,Belgium,1,63,1,3,0,5
0,0.5,0.5,0.25,0.25,0,0,,Belgium,0,54,6,,0,5
0,0.7,0.7,0.5,0.75,0.75,0,,Belgium,0,25,7,4,0,3
0,0.5,0.5,0.25,0.75,0.75,0,,Belgium,1,37,7,5,0,3
0,0.9,0.5,1,1,1,0,,Belgium,1,86,4,7,0,3
0,0.2,0.6,0.75,1,0.75,0,,Belgium,1,49,2,6,0,3
1,0.5,0.7,0.75,0.75,0.75,0,,Belgium,1,54,2,5,0,3
1,0.2,0.3,0,0,0,0,,Belgium,1,70,4,3,0,8
0,0.6,0.7,1,1,1,0,,Belgium,0,45,7,6,0,3
0,0.5,0.5,0.5,0.5,0.5,0,,Belgium,0,83,2,2,0,4
0,0.4,0.7,0.5,0.25,0.75,0,,Belgium,1,19,2,7,0,5
1,0.3,0.3,0,0.5,0.25,0,,Belgium,0,29,5,7,0,5
0,0.5,0.5,1,0.5,0.75,0,,Belgium,1,35,7,7,0,0
0,0.8,0.7,1,0.75,0.5,0,,Belgium,1,26,7,7,0,5
0,0.4,0.3,1,0,0.25,0,,Belgium,0,60,4,3,0,5
1,0.6,0.5,0.75,0.75,0.75,0,,Belgium,1,16,2,4,0,
0,0.6,0.8,0.75,0.75,0.75,0,,Belgium,1,19,4,,1,3
0,0.5,0.5,0.5,0.75,0.75,0,,Belgium,0,29,6,7,0,3
0,0.5,0.6,0.25,0,0.5,0,,Belgium,0,23,2,9,0,5
0,0.5,0.5,0.25,0.75,0.75,0,,Belgium,0,52,5,9,0,5
0,0.6,0.5,1,1,0.75,0,,Belgium,0,41,6,8,0,4
0,0.8,0.5,0.5,0.75,0.5,0,,Belgium,0,28,4,9,0,3
1,0.6,0.5,0.75,0.25,0.75,0,,Belgium,0,16,1,,0,3
1,0,0.4,0,0.75,0.25,0,,Belgium,0,33,2,7,0,
0,0.7,0.7,0.5,0.5,0.5,0,,Belgium,1,29,7,7,0,7
0,0.7,0.5,0.25,0.25,0.5,0,,Belgium,1,72,3,4,0,7
0,0.8,0.7,0.25,0.75,0.5,0,,Belgium,1,63,7,8,0,6
0,0.3,0.3,0,0.25,0.75,0,,Belgium,1,49,3,9,0,5
0,0.3,0.4,0.25,0.25,0.25,0,,Belgium,1,45,,6,0,5
0,0.5,0.6,0.75,0.25,0.75,0,,Belgium,0,75,1,2,0,5
0,0.5,0.6,1,1,1,0,,Belgium,0,20,4,9,0,4
0,1,0.4,0.25,0,0.25,0,,Belgium,1,67,6,8,0,7
0,1,0.8,1,0.75,0.75,0,,Belgium,1,26,7,7,0,5
0,0.6,0.6,0.25,0.75,0.75,0,,Belgium,0,20,5,7,0,6
0,0.8,0.6,0.25,0.75,0.25,0,,Belgium,1,31,6,7,0,4
1,0.8,0.6,0,0.5,0,0,,Belgium,1,68,2,7,0,7
1,0.5,0.2,0.25,0.5,0.25,0,,Belgium,0,50,3,5,0,5
0,0.7,0.6,0.25,0.75,0.25,0,,Belgium,0,59,3,,0,5
0,0.4,0.8,1,0.75,0.75,0,,Belgium,1,34,5,6,0,4
1,0.4,0.5,0.25,0.5,0.5,0,,Belgium,0,53,6,5,0,7
0,0.5,0,0.75,0,0.25,0,,Belgium,0,59,2,5,1,7
0,0.8,0.6,0.25,0.5,0.25,0,,Belgium,0,40,6,8,0,5
0,0.8,0.8,0.75,0.5,0.75,0,,Belgium,1,82,1,2,0,6
0,0.3,0.7,0.75,0.25,0.5,0,,Belgium,1,60,4,8,0,3
0,0.5,0.8,0.25,0.5,0.75,0,,Belgium,0,46,7,10,0,3
0,0.5,0.5,0.5,0.75,0.5,0,,Belgium,0,58,6,5,0,2
0,0.5,0.5,0.25,0.75,0.75,0,,Belgium,0,69,4,7,0,5
1,0.9,0,0,0.75,0.75,0,,Belgium,1,50,1,1,0,8
0,0,0.9,0.5,0.25,1,0,,Belgium,1,39,2,7,0,0
0,0.5,0.3,0.25,0.25,0.5,0,,Belgium,1,20,5,10,0,6
0,0.6,0.5,0.25,0.75,0.75,0,,Belgium,1,64,6,2,0,7
1,0,0.4,0.25,0.25,0.25,0,,Belgium,1,73,2,3,0,5
0,1,0.8,0.25,0.25,0.75,0,,Belgium,1,39,7,9,0,7
0,0.3,0.4,0.25,0.5,0.25,0,,Belgium,1,47,2,7,0,5
0,0.2,0.6,0.5,,0.5,0,,Belgium,0,71,4,5,0,6
0,0.3,0.7,0.25,0.5,0.25,0,,Belgium,1,27,6,9,0,8
0,0.5,0.4,0.75,0,0,0,,Belgium,1,67,4,4,0,5
0,0,1,0.5,,1,0,,Belgium,1,55,7,7,0,6
0,0,0.2,0,0,0,0,,Belgium,0,59,2,4,0,5
0,0.2,0.5,0.75,0.75,0.75,0,,Belgium,1,37,2,3,0,3
0,0.3,0.3,0.25,,0.25,0,,Belgium,1,55,4,7,0,6
0,0.7,0.5,0.5,0.75,0.5,0,,Belgium,1,27,5,4,0,4
0,0.7,0.7,0.25,0.5,0.25,0,,Belgium,0,88,6,4,0,7
0,0.5,0.7,0.25,0.5,0.75,0,,Belgium,1,82,1,2,0,4
0,1,0.8,0.5,0.75,0.75,0,,Belgium,0,31,7,8,0,8
0,0.3,0.6,1,0.25,1,0,,Belgium,1,67,1,3,0,1
0,0.5,0.7,1,0.75,0.75,0,,Belgium,1,61,2,5,0,3
0,0.5,0.7,0.5,1,1,0,,Belgium,1,47,1,6,0,
0,0,0,0.75,0.5,0.75,0,,Belgium,1,43,4,6,1,3
0,0.8,0.8,0.25,0.25,0.25,0,,Belgium,1,28,2,6,0,3
0,0.3,0,0.75,0.75,0.75,0,,Belgium,1,32,4,5,0,7
0,1,0.7,1,1,1,0,,Belgium,1,20,4,9,0,4
0,,0.9,1,1,1,0,,Belgium,1,15,2,1,0,
0,0.3,0.1,0,0.75,0.5,0,,Belgium,0,44,4,3,0,3
0,0.8,0.8,0.75,0.75,0.75,0,,Belgium,0,61,4,7,1,4
0,0.4,0.6,1,1,1,0,,Belgium,1,28,6,5,0,3
0,,0.7,1,1,1,0,,Belgium,1,15,2,5,0,
0,0.4,0.5,1,1,1,0,,Belgium,1,24,2,3,1,
0,0.2,0.3,0.75,0.75,0.75,0,,Belgium,1,31,6,4,1,3
0,0.5,0.6,1,0.75,0.75,0,,Belgium,0,26,7,7,0,6
0,0,0.5,0.75,,0.75,0,,Belgium,1,42,4,7,1,3
0,0.8,0.6,0.25,0.5,0.5,0,,Belgium,0,41,7,7,0,5
0,0.8,0.7,0.25,0.75,0.75,0,,Belgium,0,49,6,9,0,6
0,0.3,0.3,0.75,0.75,0.75,0,,Belgium,1,46,7,,0,7
0,0.9,0.4,0.25,0.5,0.25,0,,Belgium,0,81,2,2,0,8
0,0.5,0.6,0.25,0.5,0.75,0,,Belgium,1,40,7,8,0,6
0,0.9,0.5,0.5,0.5,0.5,0,,Belgium,0,47,2,,0,5
0,0.9,0.5,0,0.25,0.25,0,,Belgium,1,33,4,6,0,8
0,0.2,0.2,1,0.75,0,0,,Belgium,1,72,1,5,0,3
0,0.5,0.8,0.25,0.5,0.25,0,,Belgium,1,56,1,4,0,2
0,0.4,0.4,0,0,0,0,,Belgium,1,43,2,7,0,5
0,0.3,0.2,0.25,0.25,0.75,0,,Belgium,0,30,4,6,0,7
0,0.7,0.4,0.5,0.5,0.5,0,,Belgium,0,52,5,7,0,7
0,0,0.9,0,0,0.25,0,,Belgium,0,51,7,6,0,5
0,0.2,0.5,0.5,0.5,1,0,,Belgium,0,25,4,4,0,3
0,0.2,0,0.75,1,1,0,,Belgium,1,32,7,5,0,7
0,0.8,0.1,0,0.25,0.25,0,,Belgium,1,26,4,7,0,5
0,0.6,0.5,0.25,0.5,0.25,0,,Belgium,0,51,7,8,0,7
0,0.6,0.7,0.25,0,0.25,0,,Belgium,0,37,4,7,0,2
0,0.7,0.5,0.25,0.5,0.75,0,,Belgium,1,55,7,10,0,6
0,,,0.75,0.75,0.5,0,,Belgium,0,81,1,,0,
0,0.6,0.7,0.5,0.75,0.75,0,,Belgium,0,44,7,9,0,5
0,1,0.5,0.5,0.75,0.5,0,,Belgium,1,69,7,4,0,2
0,0.5,0.6,0.75,0.75,0.5,0,,Belgium,0,18,2,4,0,4
0,0.4,0.5,0.25,0,0.75,0,,Belgium,1,19,2,6,0,
0,0.2,0.3,0.25,0.25,0.75,0,,Switzerland,1,53,3,,0,4
0,0,0.7,0,0.25,0,0,,Switzerland,1,55,3,5,0,5
0,0.3,0.8,0.25,0.25,0.5,0,,Switzerland,1,43,3,6,0,6
0,0.5,0.5,0.5,0.5,0.25,0,,Switzerland,0,76,3,9,0,8
0,0.4,0.5,0,0,0,0,,Switzerland,0,62,5,5,0,7
0,0.6,0.3,0.75,0.25,0.75,0,,Switzerland,0,70,3,2,0,5
0,0.5,0.8,0.75,0.5,0.5,0,,Switzerland,0,31,7,7,0,8
0,0.4,0.7,0.25,0.5,0.5,0,,Switzerland,0,71,3,2,0,8
0,0.5,0.5,0.75,0.75,0.75,0,,Switzerland,1,49,3,2,0,3
1,0.8,0.7,0.75,0.5,0.75,0,,Switzerland,1,36,5,6,0,4
1,0.3,0.3,0.5,0.25,0.25,0,,Switzerland,0,56,3,2,0,6
0,,0.6,0.75,0.75,0.75,0,,Switzerland,1,,1,,0,
1,0.5,0.7,0.75,0.75,0.75,0,,Switzerland,0,25,6,1,0,3
0,0.2,0.3,0.25,0.25,0,0,,Switzerland,1,33,2,3,1,8
0,0.6,0.7,0.5,0.25,0.75,0,,Switzerland,1,45,7,10,0,4
1,0.5,,0.75,0.25,0.5,0,,Switzerland,0,61,3,,0,8
1,0.3,0.8,0,0.5,0,0,,Switzerland,0,46,4,8,0,7
0,0.3,0.4,0.25,0.25,0.25,0,,Switzerland,1,82,3,2,0,7
0,,0.5,0.5,0.25,0.75,0,,Switzerland,0,49,5,6,0,3
0,0.8,0.5,0.5,0.75,0.75,0,,Switzerland,0,82,3,8,0,5
1,0.5,0.3,0.5,0.75,0.25,0,,Switzerland,0,19,3,4,0,6
0,0.5,0.5,0.5,0.75,0.75,0,,Switzerland,1,56,5,6,0,5
0,0.1,0.5,0,0,0,0,,Switzerland,0,79,2,2,0,5
0,0,0.6,0,0.5,1,0,,Switzerland,1,42,4,,0,6
0,0.4,0.5,0.25,0.5,0.25,0,,Switzerland,1,21,3,3,0,7
0,0,0.2,0,0.25,0.5,0,,Switzerland,0,48,2,1,0,
0,0.3,0.4,0.25,0.75,0.5,0,,Switzerland,1,38,3,8,0,9
0,0.4,0.8,0.75,0.75,0.75,0,,Switzerland,1,55,5,5,0,5
0,0.5,0.8,0,0,0,0,,Switzerland,1,70,3,2,0,5
0,0.2,0.7,0.5,0.75,0.75,0,,Switzerland,0,35,4,,0,3
0,,0.8,0.75,0.75,0.75,0,,Switzerland,1,29,6,,0,5
0,0.2,0.5,0.25,0.25,0.25,0,,Switzerland,0,66,5,,0,5
0,0.2,0.4,0.25,0.25,0.25,0,,Switzerland,1,80,1,5,0,10
0,0.3,0.5,0.5,0.5,0.5,0,,Switzerland,0,67,3,,0,
0,0.2,0.6,0.25,0.5,0.25,0,,Switzerland,0,62,3,,0,6
0,0.3,0.6,0.25,0.75,0.75,0,,Switzerland,0,59,3,8,0,7
0,0.2,0.3,0.5,0.25,0.5,0,,Switzerland,0,70,5,3,0,5
0,0.7,0.7,0.75,0.25,0.75,0,,Switzerland,0,17,3,,0,4
0,0.6,0.4,0.5,0.75,0.5,0,,Switzerland,0,25,4,7,0,7
0,0.3,0.6,0.25,0.75,0.75,0,,Switzerland,0,36,3,6,0,4
0,0.5,0.8,0.25,0.25,0.75,0,,Switzerland,0,42,3,6,0,5
0,0.3,0.6,0.25,,0.75,0,,Switzerland,1,55,7,10,0,6
0,0.8,0.4,0.5,,0.75,0,,Switzerland,1,35,6,3,1,1
0,0.1,0.1,0,0.25,0,0,,Switzerland,0,29,3,,0,7
0,0.5,0.7,0.75,0.75,0.75,0,,Switzerland,0,66,3,3,0,3
1,0.5,0.8,0.5,0.75,0.25,0,,Switzerland,0,40,6,9,0,5
0,0.1,0.5,0.25,0.25,0.25,0,,Switzerland,1,89,2,1,0,7
0,0.2,0.2,0.25,0.25,0.25,0,,Switzerland,1,33,5,3,0,5
0,0,0.5,0.25,0.25,0.25,0,,Switzerland,0,72,4,7,0,7
0,0.8,0.7,1,0.5,1,0,,Switzerland,0,82,4,2,0,3
1,,0.8,,,0.75,0,,Switzerland,0,38,2,2,0,5
0,0.1,0.7,0.25,0.75,0.75,0,,Switzerland,0,40,6,6,0,
0,0,0.8,0,0.25,0.25,0,,Switzerland,1,66,3,,0,9
0,,0.5,0.25,0.5,1,0,,Switzerland,0,75,2,2,0,8
0,0.2,0.5,0.25,0.5,0.5,0,,Switzerland,1,65,5,7,0,5
0,0.3,0.7,0.5,0.5,0.75,0,,Switzerland,0,35,2,6,0,5
1,0.3,0.7,0.75,0.5,0.5,0,,Switzerland,1,25,3,1,0,6
1,0,0.5,0.5,0.25,0.25,0,,Switzerland,0,88,3,6,0,7
0,0.5,0.6,0.75,0.25,0.5,0,,Switzerland,0,42,4,7,0,4
0,0.5,0.5,0.25,0.25,0.75,0,,Switzerland,1,56,5,4,0,
0,0.5,0.6,1,,1,0,,Switzerland,1,43,2,,1,
0,0.6,0.8,0.25,0.5,0.75,0,,Switzerland,1,39,5,4,0,3
0,0.3,1,0.75,0.5,0.75,0,,Switzerland,1,20,2,5,0,5
0,0,0.4,0.25,0.75,0.25,0,,Switzerland,1,51,3,6,0,8
0,0.9,1,0.75,0.75,1,0,,Switzerland,1,51,4,1,0,3
0,0.2,0.6,0.25,0.25,0.25,0,,Switzerland,1,32,5,,0,7
0,0.6,0.7,0.75,0.75,0.75,0,,Switzerland,0,52,5,5,0,5
1,0.2,0.7,0,0.75,0.75,0,,Switzerland,1,25,2,,0,8
0,0.7,0.5,0.75,0.5,0.75,0,,Switzerland,1,17,2,,0,8
0,0.8,0.8,0,0.5,0.75,0,,Switzerland,0,44,2,10,0,8
0,0.7,0.5,0.25,0.25,0.25,0,,Switzerland,0,62,7,9,0,5
1,0.5,0.4,0.5,0.5,0.75,0,,Switzerland,0,16,2,,1,5
0,0.3,0.3,0.25,0.75,0,0,,Switzerland,0,41,3,7,0,8
0,0.7,0.8,0.75,0.5,0.75,0,,Switzerland,0,44,6,8,0,3
0,0.5,0.6,0.5,0.25,0.5,0,,Switzerland,1,34,2,2,0,5
0,0.2,0.5,1,0.5,1,0,,Switzerland,1,40,2,,1,0
0,0.1,0.7,0,0.25,0.25,0,,Switzerland,1,35,3,8,0,6
1,0.5,0.7,0.75,0.5,0.75,0,,Switzerland,0,48,4,5,0,4
0,0.7,0.8,0.25,0.75,0.25,0,,Switzerland,1,55,7,9,0,6
0,0.5,0.8,1,0.75,1,0,,Switzerland,1,62,7,8,0,0
0,0.5,0.4,0.5,0.5,0.5,0,,Switzerland,1,47,2,4,0,5
0,0.4,0.6,0.25,0.25,0.25,0,,Switzerland,0,33,3,2,0,2
0,0,0.4,0,1,0.25,0,,Switzerland,0,43,3,,0,5
0,0.5,0.5,0.5,0.75,0.25,0,,Switzerland,0,18,4,,0,3
0,0.2,0.1,0,0.25,0,0,,Switzerland,1,22,3,,0,8
0,0.5,0.5,0.75,0.25,0.25,0,,Switzerland,0,58,3,7,0,2
0,0.5,0.6,0.5,0.5,0.5,0,,Switzerland,0,46,3,7,0,3
0,0.2,0.7,0.5,0.5,1,0,,Switzerland,1,35,5,7,0,5
0,0.6,0.5,0.5,0.5,0.25,0,,Switzerland,0,18,3,1,0,5
0,0.7,0.9,0.75,0.25,0.25,0,,Switzerland,1,37,2,4,0,4
0,0.5,0.6,0.25,1,0.75,0,,Switzerland,1,42,6,7,0,5
0,0.3,0.4,0.25,0.75,0.25,0,,Switzerland,0,54,3,9,0,5
0,0.8,0.2,0.75,0.75,0.5,0,,Switzerland,1,17,2,10,0,7
1,0,0.8,0.5,0.25,0.5,0,,Switzerland,1,26,6,7,0,3
0,0.5,0.3,0.75,0.75,0.75,0,,Switzerland,0,17,2,,0,5
0,0.5,0.3,0,0.75,0.75,0,,Switzerland,0,44,4,7,0,
0,0.7,0.4,0.25,0.25,0.25,0,,Switzerland,0,25,5,4,0,5
0,0.5,0.8,0.5,0.5,0.5,0,,Switzerland,1,16,2,6,0,3
0,0.3,0.5,0.5,,0.5,0,,Switzerland,1,57,3,2,0,8
0,0.5,0.5,0,0.5,0.75,0,,Switzerland,0,47,2,3,0,7
1,0.4,0.7,0.25,0.75,0.25,0,,Switzerland,0,21,5,8,0,3
0,0.7,0.8,0.5,0.75,0.75,0,,Switzerland,0,23,3,,0,3
0,0.2,0.5,0.25,,,0,,Switzerland,0,42,3,1,0,5
1,0.1,0.3,0,,,0,,Switzerland,0,19,3,,0,9
0,0.7,0.7,0.75,0.75,0,0,,Switzerland,1,36,5,5,0,5
0,0.5,0.7,0.5,0.75,0.75,0,,Switzerland,1,23,6,1,0,2
0,0.8,0.4,0.25,0.5,0.25,0,,Switzerland,1,32,3,8,0,7
0,0.3,0.4,0.25,0.25,0.75,0,,Switzerland,1,20,4,4,0,6
0,0.3,0.6,0.25,0.5,0.5,0,,Switzerland,1,23,3,2,0,6
0,0.7,0.8,0.75,,0.75,0,,Switzerland,0,36,7,3,0,5
0,0.5,0.5,0.5,0.5,0.25,0,,Switzerland,1,29,3,6,0,
0,0.7,0.8,0.75,0.25,0.75,0,,Switzerland,0,36,6,5,0,7
1,0.1,0.5,0.25,0.5,0.5,0,,Switzerland,0,36,3,6,0,5
0,0,0.6,0.75,0.75,0.25,0,,Switzerland,1,34,3,3,0,5
0,0.6,0.5,0.75,0.5,0.75,0,,Switzerland,0,27,3,3,0,6
0,0.5,0.6,0.5,0.75,0.75,0,,Switzerland,1,24,3,,0,2
0,0,0.6,0,0,0,0,,Switzerland,1,25,5,4,0,10
0,0.3,0.3,0.25,0.5,0.25,0,,Switzerland,0,55,3,,0,5
0,0.6,0.5,0.25,0.25,0.25,0,,Switzerland,0,35,5,4,0,7
0,0.5,0.5,0.5,0.75,0.5,0,,Switzerland,1,21,3,1,0,6
0,0.5,0.3,0.5,0.25,0.5,0,,Czechia,1,74,5,1,0,5
0,1,0.3,0.75,0.25,1,0,,Czechia,0,67,7,3,0,5
0,0.8,0.5,0.75,0,1,0,,Czechia,0,59,2,5,0,2
0,0.5,0.5,0.5,0.5,0.5,0,,Czechia,0,74,4,6,0,4
0,0.1,0.2,0.25,0.75,0,0,,Czechia,1,53,5,,0,
0,0.3,0.2,0,0.25,0,0,,Czechia,1,63,3,4,0,2
0,0.5,0.3,,,0.25,0,,Czechia,0,21,5,,0,6
0,0.7,0.3,0.5,0.5,0.5,0,,Czechia,1,69,4,2,0,4
0,0.9,0.5,0.5,0.25,0.75,0,,Czechia,0,41,4,5,0,6
0,0,0.2,0,1,0,0,,Czechia,0,61,7,6,0,0
0,0.3,0.2,0.25,0.5,0,0,,Czechia,1,61,7,,0,2
0,0.5,0.3,0.75,0.75,0.75,0,,Czechia,0,55,5,7,0,2
0,0.3,0.6,0.75,0.5,0.5,0,,Czechia,0,61,4,,0,7
0,0.5,0.4,0.5,0.5,0.5,0,,Czechia,0,41,7,10,0,5
0,0.4,0.4,0.25,0.5,0.5,0,,Czechia,1,38,4,8,0,4
0,0.4,0.5,0.25,0.25,0.25,0,,Czechia,1,61,1,4,0,4
0,0.3,0.5,0,0.25,0.25,0,,Czechia,1,39,3,2,1,4
0,0.7,0.7,0.5,0.75,0.75,0,,Czechia,1,32,3,5,0,6
0,0.7,0.6,0.5,0.25,0,0,,Czechia,1,45,3,9,0,3
0,0.3,0.2,0.25,1,0.5,0,,Czechia,1,21,3,,1,5
0,0.7,0,0.5,0.75,0.5,0,,Czechia,1,61,3,7,0,7
0,0.6,0.4,0.75,0.5,0,0,,Czechia,0,36,4,10,0,5
0,0.8,0.4,0,0.25,0.75,0,,Czechia,0,38,6,,0,5
0,0,0,0.5,0.5,0.5,0,,Czechia,1,58,3,7,0,10
0,0.8,,0.75,0.5,1,0,,Czechia,0,24,2,,0,
0,1,0.3,0,0,0.25,0,,Czechia,1,20,1,,0,10
0,0.3,0.4,0,0.25,0.75,0,,Czechia,0,47,4,8,0,5
0,0.4,0.1,0.25,0,0,0,,Czechia,1,65,5,5,0,7
0,0.3,0.2,0.5,0.25,0.25,0,,Czechia,1,38,3,4,0,3
0,0.2,0.5,0,0,0.5,0,,Czechia,1,45,3,,0,4
0,0.8,0.5,0.5,0.5,0.75,0,,Czechia,1,29,4,5,0,9
0,0.6,0.7,0.5,0.25,0.25,0,,Czechia,0,48,2,,0,8
0,1,0.5,0.5,0.5,0.5,0,,Czechia,1,25,6,3,0,7
0,0.3,0.7,0.75,0.5,0.5,0,,Czechia,0,46,3,4,0,4
0,0.5,0.3,0,0.25,0.5,0,,Czechia,1,27,4,,0,6
0,0.5,0.5,0.5,0.5,0.75,0,,Czechia,0,30,5,7,0,6
0,0.6,0.5,0.5,0.5,1,0,,Czechia,0,28,3,8,0,5
0,,0.1,0,0.25,,0,,Czechia,0,44,3,3,1,4
0,0.7,0.7,0.75,0.75,1,0,,Czechia,1,15,1,3,0,
0,0,0.4,0.25,0.25,0.75,0,,Czechia,0,36,4,9,0,7
0,0,0.3,0,0.25,1,0,,Czechia,1,59,3,1,0,5
0,0,0.5,0,0.5,1,0,,Czechia,0,48,4,7,0,5
0,0,0,0,0.25,0.75,0,,Czechia,1,66,2,1,0,3
0,0,0.2,0.75,0,0.25,0,,Czechia,1,69,4,2,0,0
0,0.2,0.3,0.75,0,0.25,0,,Czechia,0,47,5,,0,6
0,0.2,0,0,0,0.75,0,,Czechia,1,28,7,9,0,7
0,0.3,0.5,0.25,0.25,0.5,0,,Czechia,1,70,3,4,0,5
0,0.5,0.3,0.25,0.25,0.75,0,,Czechia,0,77,3,4,0,5
0,0.2,0.5,0.75,0.5,0.75,0,,Czechia,1,56,4,5,0,7
0,0.8,0.6,0,1,0,0,,Czechia,0,40,3,2,0,5
0,0,0.3,0,0.25,0.25,0,,Czechia,0,63,4,1,0,
0,0,0.2,0,0.75,0,0,,Czechia,1,49,2,,1,
0,0,0.5,0.5,0.5,0.5,0,,Czechia,0,68,3,5,0,0
0,0.4,0.7,0.25,0.75,0.75,0,,Czechia,0,30,7,3,0,8
0,0.4,0.5,0,0.75,0.75,0,,Czechia,1,55,3,,0,8
0,0.6,0.6,0.75,0,0.5,0,,Czechia,1,58,3,3,1,4
0,0,0.8,0.75,0.75,0.75,0,,Czechia,1,66,5,4,0,4
0,0.8,0.5,0.25,0.25,0.75,0,,Czechia,0,34,3,6,0,6
0,0.7,0.5,0.25,0.75,1,0,,Czechia,1,18,2,8,0,6
0,0.7,0.5,0.5,0.5,0.5,0,,Czechia,0,17,2,10,0,7
0,0.6,0.5,0.5,0.5,0.5,0,,Czechia,1,70,4,5,0,4
0,0.4,0.4,0.25,0.5,0.5,0,,Czechia,0,52,4,8,0,7
0,0.5,0.5,0.25,0.25,0.5,0,,Czechia,1,69,2,5,0,7
0,0.4,0.5,0.5,0.5,0.5,0,,Czechia,0,75,1,2,0,6
0,0.5,0.5,0.25,0,0.75,0,,Czechia,0,60,4,4,0,6
0,1,0.5,0.75,0.25,0.75,0,,Czechia,0,44,3,8,0,8
0,0.7,0.6,0.75,0.25,0.75,0,,Czechia,0,29,7,10,0,7
0,0.8,0.5,0.5,0.25,0.5,0,,Czechia,0,29,5,4,0,9
0,0.6,0.6,0.5,0.5,0.5,0,,Czechia,1,49,7,,0,9
0,0.7,0,0,0,0.5,0,,Czechia,1,34,2,6,0,7
0,0.8,0.4,0,0.25,0.25,0,,Czechia,1,66,7,8,0,7
0,0.6,0.5,0.25,0.5,0.5,0,,Czechia,1,61,4,8,0,4
0,0,0.2,0,0,0.5,0,,Czechia,1,53,3,3,0,7
0,0.5,0.1,0.5,0.25,0.5,0,,Czechia,0,25,7,8,0,5
0,0.4,0.5,0.25,0.25,0.5,0,,Czechia,0,30,4,8,1,6
0,0.7,0.8,0.75,0.5,0.75,0,,Czechia,0,18,2,4,0,5
0,0,0.3,0.75,0.5,0.75,0,,Czechia,0,50,7,8,0,7
0,0.4,0.2,0.25,0.25,0.25,0,,Czechia,0,45,4,3,0,4
0,0.7,0.5,0.5,0.5,0.75,0,,Czechia,0,16,2,,0,7
0,0.4,0.5,0,0,0.25,0,,Czechia,0,29,4,8,0,4
0,0.3,0.3,0.5,0.5,0.5,0,,Czechia,0,41,3,8,0,
0,0.6,0.7,0.75,0.5,0.25,0,,Czechia,0,28,4,6,0,7
0,0.3,0.8,0.25,0.5,0.5,0,,Czechia,1,19,2,,0,5
0,0.5,0.6,0.5,0,0.5,0,,Czechia,0,38,7,,0,7
0,0,0.1,0.25,0,0.75,0,,Czechia,1,50,5,,0,5
0,0.5,0.4,0,1,0,0,,Czechia,1,43,3,4,0,5
0,0.5,0.2,0,0.25,0,0,,Czechia,1,61,1,8,0,5
0,0.4,0.5,0.5,0.5,0.5,0,,Czechia,1,38,7,10,0,3
0,0.5,0.2,0.5,0.5,0.75,0,,Czechia,0,50,4,10,0,6
0,0.3,0.1,0.75,0.5,0.75,0,,Czechia,1,36,5,3,0,5
0,0.1,0.1,1,0.25,1,0,,Czechia,1,55,6,7,0,6
0,0.5,0.5,0.75,0.75,0.75,0,,Czechia,1,30,7,8,0,4
0,0.5,0.5,0.25,0.25,0.75,0,,Czechia,1,37,3,6,0,5
0,0.5,0.5,0.5,0.5,0.5,0,,Czechia,0,60,3,7,0,5
0,0.5,0.4,0.5,0.5,0.5,0,,Czechia,0,29,7,3,0,5
0,0.5,0.7,0.25,0.25,0.75,0,,Czechia,1,61,7,8,0,7
0,,,0.25,0.25,0.75,0,,Czechia,0,89,2,8,0,7
0,0.6,0,0.75,0.25,0.5,0,,Czechia,0,47,3,7,0,8
0,0.7,0.7,0.5,,,0,,Czechia,1,32,4,5,0,8
0,0.8,0.6,0.75,0.75,0.75,0,,Czechia,0,28,7,2,0,5
0,0.8,0.3,0.25,0.5,0.75,0,,Czechia,0,24,4,3,0,6
0,0.3,0.1,0,0,0,0,,Czechia,0,42,4,,0,8
0,1,0.6,0.25,1,0.25,0,,Czechia,1,49,4,8,0,8
0,0.5,0.5,0.5,0.25,0.75,0,,Czechia,0,27,4,3,0,5
0,0.5,0.5,0.5,0.25,0.75,0,,Czechia,0,50,3,6,0,4
0,0.1,0.1,0,0.25,0.25,0,,Czechia,0,60,3,,0,3
0,0.2,0.3,0.25,0.25,,0,,Czechia,0,73,3,5,0,3
0,0.5,0.3,0.25,0.25,0.75,0,,Czechia,1,49,7,10,0,4
0,0.3,0.6,0.25,,0.75,0,,Czechia,0,31,3,5,0,6
0,0.9,1,0,0.25,0.25,0,,Czechia,1,61,7,7,0,0
0,0.5,0.5,0.25,,0.75,0,,Czechia,0,70,5,5,0,1
0,0.6,0.4,,0.25,0.75,0,,Czechia,0,33,4,5,0,7
0,0.6,0.5,0.25,0.25,0.5,0,,Czechia,0,31,4,,0,5
0,0.7,0.7,0,0.25,0.75,0,,Czechia,0,40,6,9,0,5
0,0.8,0,0,0,0,0,,Czechia,1,74,3,3,0,0
0,1,,0,0.5,0.5,0,,Czechia,1,19,2,,0,
0,1,0.3,0,1,0,0,,Czechia,0,36,4,8,0,3
0,0.9,0.4,0,1,0.5,0,,Czechia,1,62,4,3,0,0
0,0.3,0.4,0.25,0,0.25,0,,Czechia,1,22,5,,0,8
